"ID","MASTERRECORDID","NAME","TYPE","PARENTID","BILLINGCITY","BILLINGSTATE","BILLINGCOUNTRY","WEBSITE","INDUSTRY","ANNUALREVENUE","OWNERID","CREATEDDATE","CREATEDBYID","STAGE__C","MARKETINGTIER__C","SUB_INDUSTRY__C","TARGET_ACCOUNT__C","MODEL_N_CUSTOMER__C","MARKETING_TARGET__C","STATUS"
"00100000006p7e8AAA","","TomTom, Inc.","Manufacturer","","Concord","MA","United States","www.tomtom.com","Messaging Services Providers","3.0E7","005000000074wpjAAA","2012-02-27T07:00:03.000Z","005000000071yzwAAA","0 - Target","B","Other","true","false","Target","Item queried and written successfully"
"00100000006p7ffAAA","","Zumtobel AG","Manufacturer","","DORNBIRN","","Austria","http://www.zumtobelgroup.com","Electronic Components & Accessories","1.669488296E9","005000000074wpjAAA","2012-02-27T07:06:41.000Z","005000000071yzwAAA","0 - Target","A","Electronic Components","true","false","Target","Item queried and written successfully"
"00100000006pDzbAAE","","Med Waste Management","","","","NY","US","","","","005000000071zziAAA","2012-02-28T23:44:52.000Z","005000000071yzwAAA","0 - Target","","","false","false","","Item queried and written successfully"
"00100000006pZrTAAU","","CPS Color","","","Vantaa","","Finland","www.cpscolor.com","Electronics","2.2255632E8","0050000000726E0AAI","2012-03-14T17:10:59.000Z","005000000071yzwAAA","0 - Target","","","false","false","","Item queried and written successfully"
"00100000006pfRQAAY","","Professional Provider Services","Systems Integrator","","Plantation","FL","United States","www.ppsgroup.org","Business Services","500000.0","00500000004iOowAAE","2012-03-18T20:18:33.000Z","005000000071yzwAAA","0 - Target","","","false","false","Undetermined","Item queried and written successfully"
"00100000006phKfAAI","","PharMerica","Manufacturer","","LOUISVILLE","KY","United States","http://www.pharmerica.com/","Retail - Drugs","2.0811E9","005000000071zziAAA","2012-03-19T22:15:45.000Z","005000000071yzwAAA","0 - Target","","Other","false","false","Target","Item queried and written successfully"
"00100000006phQXAAY","","NiTi Surgical","Manufacturer","","Netanya","","Israel","www.nitisurgical.com","","","005000000071zziAAA","2012-03-19T22:34:20.000Z","005000000071yzwAAA","0 - Target","","Other","false","false","Undetermined","Item queried and written successfully"
"00100000006pt5UAAQ","","10n2 Technologies","Manufacturer","","","","","","OEM","","0050000000726E0AAI","2012-03-26T01:27:19.000Z","005000000071yzwAAA","0 - Target","","OEM","true","false","Target","Item queried and written successfully"
"00100000006pt5VAAQ","","AdRoll.com","Manufacturer","","","","","","OEM","","0050000000726E0AAI","2012-03-26T01:27:19.000Z","005000000071yzwAAA","0 - Target","","OEM","true","false","Target","Item queried and written successfully"
"00100000006pt5WAAQ","","AG Holding Ltd","Manufacturer","","","","","","OEM","","0050000000726E0AAI","2012-03-26T01:27:19.000Z","005000000071yzwAAA","0 - Target","","OEM","true","false","Target","Item queried and written successfully"
"00100000006pt5XAAQ","","ARDEX Americas","Manufacturer","","","","","","OEM","","0050000000726E0AAI","2012-03-26T01:27:19.000Z","005000000071yzwAAA","0 - Target","","OEM","true","false","Target","Item queried and written successfully"
"00100000006pt5YAAQ","","ASSA ABLOY","Manufacturer","","","","","","OEM","1.685E8","0050000000726E0AAI","2012-03-26T01:27:19.000Z","005000000071yzwAAA","0 - Target","B","OEM","true","false","Target","Item queried and written successfully"
"00100000006pt5ZAAQ","","Astec Industries","Manufacturer","","","","","","OEM","","0050000000726E0AAI","2012-03-26T01:27:19.000Z","005000000071yzwAAA","0 - Target","","OEM","true","false","Target","Item queried and written successfully"
"00100000006pt5aAAA","","Axteria","Manufacturer","","","","","","OEM","","0050000000726E0AAI","2012-03-26T01:27:19.000Z","005000000071yzwAAA","0 - Target","","OEM","true","false","Target","Item queried and written successfully"
"00100000006pt5bAAA","","BMC Software","Manufacturer","","","","","","Software","","0050000000726E0AAI","2012-03-26T01:27:19.000Z","005000000071yzwAAA","0 - Target","","Software","true","false","Target","Item queried and written successfully"
"00100000006pt5cAAA","","Delhaize Group","Manufacturer","","","","","","OEM","2.63E10","0050000000726E0AAI","2012-03-26T01:27:19.000Z","005000000071yzwAAA","0 - Target","A","OEM","true","false","Target","Item queried and written successfully"
"00100000006pt5dAAA","","DNP Photo Imaging Europe SAS","Manufacturer","","","","","","OEM","","0050000000726E0AAI","2012-03-26T01:27:19.000Z","005000000071yzwAAA","0 - Target","","OEM","true","false","Target","Item queried and written successfully"
"00100000006pt5eAAA","","Emerson Process Management","Manufacturer","","","","","","OEM","3.51E7","0050000000726E0AAI","2012-03-26T01:27:19.000Z","005000000071yzwAAA","0 - Target","B","OEM","true","false","Target","Item queried and written successfully"
"00100000006pt5fAAA","","HID Global / Assa Abloy","Manufacturer","","","","","","OEM","6.3E8","0050000000726E0AAI","2012-03-26T01:27:19.000Z","005000000071yzwAAA","0 - Target","A","OEM","true","false","Target","Item queried and written successfully"
"00100000006pt5gAAA","","Ingersoll Rand","Manufacturer","","","","","","OEM","1.6E9","0050000000726E0AAI","2012-03-26T01:27:19.000Z","005000000071yzwAAA","0 - Target","A","OEM","true","false","Target","Item queried and written successfully"
"00100000006pt5hAAA","","Intematix","Manufacturer","","","","","","OEM","2.3132E7","0050000000726E0AAI","2012-03-26T01:27:19.000Z","005000000071yzwAAA","0 - Target","B","OEM","true","false","Target","Item queried and written successfully"
"00100000006pt5iAAA","","Johnson Controls","Manufacturer","","","","","","OEM","4.1713E10","0050000000726E0AAI","2012-03-26T01:27:19.000Z","005000000071yzwAAA","0 - Target","A","OEM","true","false","Target","Item queried and written successfully"
"00100000006pt5jAAA","","Lectra S.A.","Manufacturer","","","","","","OEM","","0050000000726E0AAI","2012-03-26T01:27:19.000Z","005000000071yzwAAA","0 - Target","","OEM","true","false","Target","Item queried and written successfully"
"00100000006pt5kAAA","","Leica Microsystems Group","Manufacturer","","","","","","OEM","3.0E7","0050000000726E0AAI","2012-03-26T01:27:19.000Z","005000000071yzwAAA","0 - Target","B","OEM","true","false","Target","Item queried and written successfully"
"00100000006pt5lAAA","","NewField IT","Manufacturer","","","","","","OEM","","0050000000726E0AAI","2012-03-26T01:27:19.000Z","005000000071yzwAAA","0 - Target","","OEM","true","false","Target","Item queried and written successfully"
"00100000006pt5mAAA","","Nirvanix","Manufacturer","","","","","","OEM","","0050000000726E0AAI","2012-03-26T01:27:19.000Z","005000000071yzwAAA","0 - Target","","OEM","true","false","Target","Item queried and written successfully"
"00100000006pt5nAAA","","Nomura","Manufacturer","","","","","","OEM","","0050000000726E0AAI","2012-03-26T01:27:19.000Z","005000000071yzwAAA","0 - Target","","OEM","true","false","Target","Item queried and written successfully"
"00100000006pt5oAAA","","Norgren","Manufacturer","","","","","","OEM","","0050000000726E0AAI","2012-03-26T01:27:19.000Z","005000000071yzwAAA","0 - Target","","OEM","true","false","Target","Item queried and written successfully"
"00100000006pt5qAAA","","Objective Corporation","Manufacturer","","","","","","OEM","","0050000000726E0AAI","2012-03-26T01:27:19.000Z","005000000071yzwAAA","0 - Target","","OEM","true","false","Target","Item queried and written successfully"
"00100000006pt5rAAA","","Optogan GmbH","Manufacturer","","","","","","OEM","","0050000000726E0AAI","2012-03-26T01:27:19.000Z","005000000071yzwAAA","0 - Target","","OEM","true","false","Target","Item queried and written successfully"
"00100000006pt5sAAA","","panagenda","Manufacturer","","","","","","OEM","","0050000000726E0AAI","2012-03-26T01:27:19.000Z","005000000071yzwAAA","0 - Target","","OEM","true","false","Target","Item queried and written successfully"
"00100000006pt5tAAA","","PepsiCo","Manufacturer","","","","","","OEM","6.6504E10","0050000000726E0AAI","2012-03-26T01:27:19.000Z","005000000071yzwAAA","0 - Target","A","OEM","true","false","Target","Item queried and written successfully"
"00100000006pt5uAAA","","Piguet Galland & Cie SA","Manufacturer","","","","","","OEM","","005000000074wpjAAA","2012-03-26T01:27:19.000Z","005000000071yzwAAA","0 - Target","","OEM","true","false","Target","Item queried and written successfully"
"00100000006pt5vAAA","","Rebound Electronics","Manufacturer","","","","","","Semiconductor","","005000000074wpjAAA","2012-03-26T01:27:19.000Z","005000000071yzwAAA","0 - Target","","Semiconductors","true","false","Target","Item queried and written successfully"
"00100000006pt5wAAA","","Ringdale UK Ltd","Manufacturer","","","","","","OEM","","005000000074wpjAAA","2012-03-26T01:27:19.000Z","005000000071yzwAAA","0 - Target","","OEM","true","false","Target","Item queried and written successfully"
"00100000006pt5xAAA","","Rolls-Royce","Manufacturer","","","","","","OEM","","005000000074wpjAAA","2012-03-26T01:27:19.000Z","005000000071yzwAAA","0 - Target","","OEM","true","false","Target","Item queried and written successfully"
"00100000006pt5yAAA","","ShareVault","Manufacturer","","","","","","OEM","","005000000074wpjAAA","2012-03-26T01:27:19.000Z","005000000071yzwAAA","0 - Target","","OEM","true","false","Target","Item queried and written successfully"
"00100000006pt5zAAA","","SOFICS","Manufacturer","","","","","","OEM","","005000000074wpjAAA","2012-03-26T01:27:19.000Z","005000000071yzwAAA","0 - Target","","OEM","true","false","Target","Item queried and written successfully"
"00100000006pt62AAA","","Strategic Pricing Management Group (SPMG)","Manufacturer","","","","","","Software","","0050000000726E0AAI","2012-03-26T01:27:19.000Z","005000000071yzwAAA","0 - Target","","Software","true","false","Target","Item queried and written successfully"
"00100000006pt63AAA","","Symphony Teleca","Manufacturer","","","","","","Software","","0050000000726E0AAI","2012-03-26T01:27:19.000Z","005000000071yzwAAA","0 - Target","","Software","true","false","Target","Item queried and written successfully"
"00100000006pt64AAA","","Telefonica","Manufacturer","","","","","","OEM","1.0E8","0050000000726E0AAI","2012-03-26T01:27:19.000Z","005000000071yzwAAA","0 - Target","B","OEM","true","false","Target","Item queried and written successfully"
"00100000006pt65AAA","","Teleplan International","Manufacturer","","","","","","OEM","1.118E8","0050000000726E0AAI","2012-03-26T01:27:19.000Z","005000000071yzwAAA","0 - Target","B","OEM","true","false","Target","Item queried and written successfully"
"00100000006pt66AAA","","Teranode","Manufacturer","","","","","","OEM","5000000.0","0050000000726E0AAI","2012-03-26T01:27:19.000Z","005000000071yzwAAA","0 - Target","B","OEM","true","false","Target","Item queried and written successfully"
"00100000006pt67AAA","","Tesla Motors","Manufacturer","","","","","","OEM","2.04242E8","0050000000726E0AAI","2012-03-26T01:27:19.000Z","005000000071yzwAAA","0 - Target","A","OEM","true","false","Target","Item queried and written successfully"
"00100000006pt68AAA","","Thales","Manufacturer","","","","","","OEM","3.5E8","0050000000726E0AAI","2012-03-26T01:27:19.000Z","005000000071yzwAAA","0 - Target","A","OEM","true","false","Target","Item queried and written successfully"
"00100000006pt69AAA","","vejle boldklub","Manufacturer","","","","","","OEM","","0050000000726E0AAI","2012-03-26T01:27:19.000Z","005000000071yzwAAA","0 - Target","","OEM","true","false","Target","Item queried and written successfully"
"00100000006pt6AAAQ","","VenorTech Limited","Manufacturer","","","","","","OEM","","0050000000726E0AAI","2012-03-26T01:27:19.000Z","005000000071yzwAAA","0 - Target","","OEM","true","false","Target","Item queried and written successfully"
"00100000006pt6DAAQ","","Wallenius Wilhelmsen Logistics","Manufacturer","","","","","","OEM","","0050000000726E0AAI","2012-03-26T01:27:19.000Z","005000000071yzwAAA","0 - Target","","OEM","true","false","Target","Item queried and written successfully"
"00100000006pt6EAAQ","","Wharfe Technology Limited","Manufacturer","","","","","","OEM","","0050000000726E0AAI","2012-03-26T01:27:19.000Z","005000000071yzwAAA","0 - Target","","OEM","true","false","Target","Item queried and written successfully"
"00100000006pyZ2AAI","","Epicor Software Corporation","","","Livermore","CA","United States","www.epicor.com","Computer Software","4.40283E8","005000000072BkYAAU","2012-03-26T21:25:23.000Z","005000000072BkYAAU","0 - Target","","Software","false","false","","Item queried and written successfully"
"00100000006qFCLAA2","","BizDNA Consulting","","","","","","","High Tech","","005000000072BkYAAU","2012-04-06T16:33:04.000Z","005000000072BkYAAU","0 - Target","","Semiconductors","false","false","","Item queried and written successfully"
"00100000006qHKEAA2","","US Food and Drug Administration","Government","","Silver Spring","MD","United States","www.fda.gov","Government","7.5E8","005000000071zziAAA","2012-04-08T20:46:54.000Z","005000000071yzwAAA","0 - Target","","Other","false","false","Undetermined","Item queried and written successfully"
"00100000006qHLvAAM","","Managed Health Care Assoc., Inc.","","","Florham Park","NJ","United States","www.mhainc.com","Healthcare Services & Facilities","4200000.0","005000000071zziAAA","2012-04-08T22:22:26.000Z","005000000071yzwAAA","0 - Target","","","false","false","","Item queried and written successfully"
"00100000006qMuuAAE","","Dynex Semiconductor","Manufacturer","","Lincoln","","United Kingdom","www.dynexsemi.com","Semiconductors","3.3616022E7","0050000000726E0AAI","2012-04-12T17:49:00.000Z","005000000071yzwAAA","0 - Target","","Semiconductors","false","false","Target","Item queried and written successfully"
"00100000006qOAMAA2","","Motorola Mobility Holdings Inc","","","LIBERTYVILLE","IL","United States","www.motorola.com","Telecommunications Equipment","1.3064E10","0050000000726E0AAI","2012-04-13T17:30:48.000Z","005000000071yzwAAA","0 - Target","","","false","false","","Item queried and written successfully"
"00100000006qOSQAA2","","CubeSmart","","","WAYNE","PA","United States","www.cubesmart.com","Highways & Railtracks","2.37605E8","005000000071vjbAAA","2012-04-13T21:40:46.000Z","005000000071yzwAAA","0 - Target","","","false","false","","Item queried and written successfully"
"00100000006qV5rAAE","","Adaptis Solutions","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:17.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV5sAAE","","Aircraft Engineering Training Solutions Ltd","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:17.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV5tAAE","","Allianz Managed Operations and Services SE","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:17.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV5uAAE","","American Express, GNS","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:17.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV5vAAE","","Appsfire.com","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:17.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV5wAAE","","Apptio","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:17.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV5xAAE","","Aprimo","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:17.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV5yAAE","","Apriso","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:17.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV5zAAE","","ASG Software Solutions","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:17.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV60AAE","","Axialent","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:17.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV61AAE","","B2W","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:17.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV62AAE","","BBVA","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:17.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV63AAE","","BD","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:21.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV64AAE","","Bendigo & Adelaide Bank","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:21.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV65AAE","","Bestway Group plc","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:21.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV66AAE","","bpost","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:21.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV67AAE","","BT Global Services","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:21.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV68AAE","","BTMU Capital","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:21.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV69AAE","","C3","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:21.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV6AAAU","","CallidusCloud","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:21.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV6BAAU","","Capacity Executive Research & Search","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:21.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV6CAAU","","CAPITAL4IP","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:21.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV6DAAU","","Caplin Systems Limited","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:21.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV6EAAU","","CapMan","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:21.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV6FAAU","","CardinalCommerce","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:21.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV6GAAU","","Carglass France","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:21.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV6HAAU","","Causata, Inc.","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:21.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV6IAAU","","Central European Media Enterprises","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:21.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV6JAAU","","CloudApps","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:21.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV6KAAU","","Conclusion","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:23.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV6LAAU","","Conim LLC","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:23.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV6MAAU","","Cummins Generator Technologies","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:23.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV6NAAU","","DecaWave","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:23.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV6OAAU","","Deluxe Corporation","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:23.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV6PAAU","","DenimoTech A/S","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:23.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV6QAAU","","Diageo","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:23.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV6RAAU","","Diviniti","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:23.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV6SAAU","","DKB Household UK Ltd","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:23.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV6TAAU","","dnx","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:23.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV6UAAU","","EADA Barcelona","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:23.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV6VAAU","","Effective Soft","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:23.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV6WAAU","","Egmont H?jskolen","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:23.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV6XAAU","","Egomedia","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:23.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV6YAAU","","Elmos Semiconductor AG","Manufacturer","","DORTMUND","","Germany","http://www.elmos.de/","Semiconductors","2.51851179E8","0050000000726E0AAI","2012-04-19T07:35:23.000Z","005000000071yzwAAA","0 - Target","","Semiconductors","true","false","Target","Item queried and written successfully"
"00100000006qV6ZAAU","","Engelbrekt Kapital AB","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:23.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV6aAAE","","Europraxis Consulting","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:23.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV6bAAE","","Eutelsat","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:23.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV6cAAE","","Excico","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:23.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV6dAAE","","Falck","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:23.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV6eAAE","","FAST","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:23.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV6fAAE","","Flurry, Inc.","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:23.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV6gAAE","","Fondo Italiano d'Investimento","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:23.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV6hAAE","","Foxconn","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:23.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV6iAAE","","GfK","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:26.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV6jAAE","","Gillespie Manners Ltd","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:26.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV6kAAE","","Global Data","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:26.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV6lAAE","","Grupo Gloria","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:26.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV6mAAE","","GTSD","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:26.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV6nAAE","","GXS","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:26.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV6oAAE","","HARTING","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:26.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV6pAAE","","Hasso Plattner Ventures Africa","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:26.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV6qAAE","","Hempel A/S","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:26.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV6rAAE","","Herning Kommune","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:26.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV6sAAE","","HK Handel Midt","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:26.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV6tAAE","","Intelligent LED Solutions","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:26.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV6uAAE","","Invesco Ltd.","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:26.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV6vAAE","","Ion Beam Services sa","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:26.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
"00100000006qV6wAAE","","Ipanema Technologies","Manufacturer","","","","","","","","0050000000726E0AAI","2012-04-19T07:35:26.000Z","005000000071yzwAAA","0 - Target","","Phama","false","false","Undetermined","Item queried and written successfully"
